Time,X Position,Y Position,Z Position,yaw
89.038,-0.004033702399753841,0.0022626549783653803,0.5250135542294818,-0.0019950894930651558
89.048,-0.004033723214099949,0.002262655011724727,0.5250135542297008,-0.0019951202869985417
89.058,-0.004033744028304309,0.0022626550450848704,0.5250135542299197,-0.0019951510814301006
89.068,-0.004033764842367005,0.0022626550784457635,0.5250135542301384,-0.0019951818763596758
89.078,-0.004033785656288119,0.002262655111807487,0.5250135542303571,-0.001995212671786999
89.088,-0.00403380647006768,0.002262655145169976,0.5250135542305757,-0.0019952434677118686
89.098,-0.004033827283705771,0.0022626551785332755,0.5250135542307942,-0.001995274264134094
89.108,-0.004033848097202336,0.0022626552118973505,0.5250135542310126,-0.0019953050610534355
89.118,-0.004033868910557542,0.0022626552452621957,0.525013554231231,-0.0019953358584697415
89.128,-0.004033889723771528,0.0022626552786278406,0.5250135542314492,-0.00199536665638279
89.138,-0.004033910536844154,0.002262655311994267,0.5250135542316674,-0.001995397454792341
89.148,-0.0040339313497756435,0.0022626553453614973,0.5250135542318853,-0.001995428253698181
89.158,-0.004033952162565857,0.0022626553787295067,0.5250135542321033,-0.0019954590531001378
89.168,-0.004033972975215128,0.0022626554120983213,0.5250135542323212,-0.0019954898529980203
89.178,-0.004033993787723317,0.0022626554454679066,0.5250135542325389,-0.001995520653391585
89.188,-0.004034014600090535,0.0022626554788382804,0.5250135542327566,-0.001995551454280635
89.198,-0.0040340354123168665,0.002262655512209426,0.5250135542329742,-0.001995582255664979
89.208,-0.004034056224402338,0.0022626555455813953,0.5250135542331917,-0.001995613057544372
89.218,-0.004034077036347006,0.002262655578954109,0.5250135542334091,-0.001995643859918595
89.228,-0.004034097848150953,0.0022626556123276557,0.5250135542336265,-0.0019956746627875187
89.238,-0.00403411865981429,0.002262655645701968,0.5250135542338437,-0.0019957054661508575
89.248,-0.004034139471336989,0.0022626556790770564,0.5250135542340608,-0.001995736270008511
89.258,-0.004034160282719135,0.0022626557124529345,0.5250135542342779,-0.001995767074360142
89.268,-0.004034181093960726,0.0022626557458295705,0.5250135542344948,-0.001995797879205639
89.278,-0.004034201905061957,0.0022626557792070397,0.5250135542347116,-0.0019958286845447085
89.288,-0.004034222716022828,0.0022626558125852796,0.5250135542349285,-0.001995859490377236
89.298,-0.004034243526843284,0.002262655845964313,0.5250135542351451,-0.001995890296702969
89.308,-0.004034264337523491,0.0022626558793441185,0.5250135542353618,-0.0019959211035217054
89.318,-0.004034285148063532,0.002262655912724715,0.5250135542355782,-0.00199595191083327
89.328,-0.004034305958463491,0.0022626559461060916,0.5250135542357947,-0.0019959827186373726
89.338,-0.00403432676872334,0.0022626559794882606,0.5250135542360109,-0.0019960135269338885
89.348,-0.0040343475788431615,0.0022626560128711955,0.5250135542362271,-0.001996044335722599
89.358,-0.004034368388823012,0.0022626560462549227,0.5250135542364434,-0.0019960751450032667
89.368,-0.004034389198662919,0.0022626560796394574,0.5250135542366593,-0.001996105954775727
89.378,-0.0040344100083630485,0.0022626561130247554,0.5250135542368752,-0.0019961367650397454
89.388,-0.004034430817923346,0.0022626561464108488,0.5250135542370912,-0.00199616757579513
89.398,-0.004034451627343921,0.002262656179797718,0.525013554237307,-0.001996198387041661
89.408,-0.0040344724366248585,0.002262656213185378,0.5250135542375226,-0.001996229198779159
89.418,-0.00403449324576613,0.0022626562465738235,0.5250135542377382,-0.0019962600110073974
89.428,-0.0040345140547679015,0.0022626562799630523,0.5250135542379537,-0.001996290823726176
89.438,-0.004034534863630118,0.0022626563133530684,0.5250135542381691,-0.0019963216369352907
89.448,-0.0040345556723529186,0.0022626563467438732,0.5250135542383845,-0.0019963524506345655
89.458,-0.004034576480936386,0.002262656380135467,0.5250135542385997,-0.0019963832648237103
89.468,-0.004034597289380465,0.002262656413527856,0.5250135542388148,-0.001996414079502595
89.478,-0.00403461809768535,0.0022626564469210007,0.52501355423903,-0.0019964448946710096
89.488,-0.004034638905850957,0.0022626564803149484,0.5250135542392448,-0.0019964757103287122
89.498,-0.004034659713877453,0.0022626565137096924,0.5250135542394597,-0.0019965065264755345
89.508,-0.004034680521764894,0.0022626565471052166,0.5250135542396746,-0.001996537343111303
89.518,-0.004034701329513279,0.002262656580501511,0.5250135542398892,-0.0019965681602357047
89.528,-0.00403472213712272,0.002262656613898573,0.5250135542401038,-0.001996598977848669
89.538,-0.004034742944593245,0.0022626566472964452,0.5250135542403183,-0.001996629795949869
89.548,-0.004034763751924825,0.0022626566806951136,0.5250135542405328,-0.0019966606145391743
89.558,-0.0040347845591176545,0.002262656714094521,0.525013554240747,-0.001996691433616398
89.568,-0.0040348053661718175,0.0022626567474947333,0.5250135542409613,-0.001996722253181271
89.578,-0.004034826173087286,0.002262656780895758,0.5250135542411755,-0.0019967530732336166
89.588,-0.00403484697986406,0.0022626568142975353,0.5250135542413895,-0.0019967838937732167
89.598,-0.004034867786502361,0.002262656847700109,0.5250135542416035,-0.0019968147147999154
89.608,-0.004034888593002106,0.002262656881103485,0.5250135542418174,-0.001996845536313448
89.618,-0.004034909399363407,0.0022626569145076376,0.5250135542420311,-0.0019968763583136707
89.628,-0.004034930205586373,0.002262656947912564,0.5250135542422448,-0.001996907180800365
89.638,-0.004034951011670895,0.0022626569813182645,0.5250135542424584,-0.001996938003773232
89.648,-0.00403497181761725,0.0022626570147247834,0.5250135542426719,-0.0019969688272322276
89.658,-0.004034992623425326,0.00226265704813206,0.5250135542428853,-0.0019969996511770742
89.668,-0.004035013429095263,0.002262657081540106,0.5250135542430987,-0.0019970304756075606
