,Time,X Position,Y Position,Z Position,yaw
542,88.078940181,1.9814490762715176,0.2216843205394648,1.928,-1.3431347463479433
543,88.098936549,1.9814490762715176,0.2216843205394648,1.928,-1.3493682796898252
544,88.118936549,1.9814490760913888,0.2216843211218928,1.928,-1.355575861771685
545,88.138936549,1.988998684449805,0.2216843223017905,1.927,-1.3618037673510373
546,88.178932919,1.9889986844080685,0.2216843229317101,1.926,-1.3744624201968825
547,88.206933792,1.988998686115154,0.2105655261517292,1.925,-1.3880280753079557
548,88.226933792,1.9889986857966344,0.2105655254258318,1.925,-1.3928438364231273
549,88.246933792,1.9889986857966344,0.2105655254258318,1.924,-1.399920884589947
550,88.258933792,1.988998685754897,0.2105655260557517,1.924,-1.399920884589947
551,88.278925667,1.988998685754897,0.2105655260557517,1.923,-1.404527212630381
552,88.298925667,1.9965482938180616,0.2105655278308105,1.922,-1.4100636830945272
553,88.318934045,1.9965482938180616,0.2105655278308105,1.922,-1.415384699671726
554,88.338936426,1.996548293753056,0.2105655277700884,1.921,-1.4205413830882194
555,88.358936426,1.9965482934345364,0.2105655270441913,1.92,-1.4264991305812953
556,88.378936426,1.9965482934345364,0.2105655270441913,1.92,-1.4312267261703775
557,88.398932808,2.0040979016360927,0.2105655288667417,1.919,-1.434891508770426
558,88.418932808,2.004097901455964,0.2105655294491701,1.918,-1.4393740199263712
559,88.438932808,2.004097901455964,0.2105655294491701,1.918,-1.443560093366542
560,88.458932194,2.011647511636588,0.199446733836353,1.918,-1.4474746349517298
561,88.478932194,2.011647511636588,0.199446733836353,1.917,-1.451271056198775
562,88.498932194,2.011647511636588,0.199446733836353,1.917,-1.4547754455858477
563,88.518931581,2.01919711990315,0.1994467350892088,1.917,-1.4580384931831238
564,88.538931581,2.01919711990315,0.1994467350892088,1.917,-1.461113135220569
565,88.586932471,2.019197119723022,0.1994467356716368,1.916,-1.4703744498243665
566,88.638931864,2.019197119519625,0.1994467349330067,1.915,-1.476210508808685
567,88.678936656,2.019197119362765,0.1994467355756594,1.914,-1.4819389160565144
568,88.718936656,2.019197119362765,0.1994467355756594,1.914,-1.4863884258248552
569,88.746942056,2.0267467275410525,0.1994467373379851,1.913,-1.4918776662499476
570,88.766942056,2.0267467275410525,0.1994467373379851,1.913,-1.4939297788341273
571,88.786942056,2.0267467275410525,0.1994467373379851,1.913,-1.4968646802275722
572,88.806949863,2.0267467275410525,0.1994467373379851,1.913,-1.4987398117288455
573,88.826949863,2.0267467275410525,0.1994467373379851,1.913,-1.5008535783550372
574,88.846949863,2.0267467275410525,0.1994467373379851,1.913,-1.5032015909998764
575,88.866945678,2.034296335899469,0.1994467378874655,1.913,-1.5047405944760273
576,88.878945678,2.034296335899469,0.1994467378874655,1.913,-1.5047405944760273
577,88.898945678,2.034296335899469,0.1994467378874655,1.913,-1.5064666301181926
578,88.918939089,2.034296335899469,0.1994467378874655,1.913,-1.5082916482073436
579,88.938939089,2.034296335899469,0.1994467378874655,1.913,-1.509338220664997
580,88.966939089,2.0342963336937343,0.2105655345239778,1.913,-1.511684732318206
581,88.986938503,2.0342963336937343,0.2105655345239778,1.912,-1.5129670211779918
582,89.006938503,2.0342963336937343,0.2105655345239778,1.912,-1.5137893116443932
583,89.026938503,2.0342963336937343,0.2105655345239778,1.912,-1.5147700521099163
584,89.046940919,2.0342963335368744,0.2105655357970474,1.911,-1.5158032152738972
585,89.066940919,2.0267467251784588,0.210565533986733,1.911,-1.5172022352516612
586,89.098940337,2.0267467251784588,0.210565533986733,1.911,-1.5182558244647306
587,89.138940337,2.0267467250901845,0.2105655338657865,1.91,-1.5203964058991086
588,89.21894518,2.026746724794933,0.2105655344609476,1.909,-1.525071143759268
589,89.24694518,2.026746724794933,0.2105655344609476,1.909,-1.527050586843729
590,89.26694518,2.0342963330883435,0.2105655349497064,1.908,-1.5277224057276677
591,89.286949105,2.0342963330883435,0.2105655349497064,1.908,-1.5283875954214778
592,89.298949105,2.0342963330883435,0.2105655349497064,1.908,-1.5289919092477942
593,89.318949105,2.034296332931484,0.210565536222776,1.907,-1.529568444822755
594,89.338947032,2.034296334795429,0.1994467388001422,1.907,-1.5302676668450708
595,89.366947032,2.034296334795429,0.1994467388001422,1.907,-1.5310250915534975
596,89.386946461,2.034296334753692,0.1994467394300618,1.906,-1.5317134825092558
597,89.406951892,2.034296334753692,0.1994467394300618,1.906,-1.532451454520564
598,89.426951892,2.026746726372008,0.1994467375595225,1.906,-1.5331483092412932
599,89.446951892,2.02674672812563,0.188327942160825,1.905,-1.5337872503915086
600,89.466961262,2.02674672812563,0.188327942160825,1.905,-1.5342754429746304
601,89.486961262,2.026746728060625,0.188327942100103,1.904,-1.534686614540795
602,89.506961262,2.026746729790979,0.1772091460107637,1.903,-1.5350910681439518
603,89.526956199,2.026746729472459,0.1772091452848665,1.902,-1.535431644419998
604,89.546956199,2.0267467294074537,0.1772091458545615,1.901,-1.535685782807528
605,89.566952639,2.0267467311610763,0.1660903491950299,1.9,-1.5359674242900667
606,89.586952639,2.026746731096071,0.166090349764725,1.899,-1.53636991990759
607,89.606952639,2.0267467328031565,0.1549715536151608,1.898,-1.5367235440166225
608,89.626956581,2.03429634089317,0.1549715546261226,1.897,-1.5371343091909004
609,89.646956581,2.0342963426235245,0.1438527579063666,1.895,-1.5377840434854533
610,89.666956581,2.0342963444457327,0.1327339604832356,1.894,-1.53828639952736
611,89.686951525,2.0342963442656044,0.1327339610656637,1.894,-1.5389284636660616
612,89.706967322,2.0342963463144783,0.1216151657022215,1.893,-1.5394983527165442
613,89.726975232,2.04184595654164,0.110496370840271,1.892,-1.5403264405483597
614,89.74697619,2.0418459562463886,0.1104963714354323,1.891,-1.5408099362822558
615,89.76697619,2.034296349710181,0.0993775728324037,1.89,-1.541564748922167
616,89.78697619,2.034296351463804,0.088258776803289,1.889,-1.5422441317023927
617,89.80696365,2.03429635137553,0.0882587766823426,1.888,-1.5430491354147136
618,89.82696365,2.0342963531058844,0.0771399799625862,1.887,-1.543682125125428
619,89.84696365,2.034296355016367,0.066021182660402,1.887,-1.5441635214331382
620,89.866954112,2.034296354951361,0.0660211832300969,1.886,-1.544801369415148
621,89.886954112,2.034296356861844,0.0549023871887462,1.886,-1.545674937777778
622,89.906954112,2.0342963587305896,0.043783591777315,1.885,-1.5462122943553385
623,89.926953576,2.034296360641072,0.0326647951055476,1.885,-1.546934464060478
624,89.946953576,2.034296360576067,0.0326647950448256,1.885,-1.5477760092048554
625,89.966953576,2.034296362463281,0.0215459976824166,1.884,-1.5488727172175454
626,89.986950041,2.034296364397032,0.0104272017012907,1.884,-1.5497447355992124
627,90.006950041,2.041845974919445,-0.0006915937558207,1.884,-1.5508611050108478
628,90.026950041,2.041845974624194,-0.0006915937910763,1.883,-1.552028674644618
629,90.046949509,2.041845976764922,-0.0118103892274765,1.883,-1.5527138967961602
630,90.066949509,2.041845978675405,-0.0229291858992439,1.883,-1.553589473429663
631,90.086949509,2.041845980562619,-0.0340479832616529,1.883,-1.554096854151131
632,90.106941479,2.049395589059426,-0.034047982034264,1.883,-1.5543019420854955
633,90.126941479,2.0493955911083006,-0.045166778028123,1.883,-1.554613621691721
634,90.146941479,2.0493955929770467,-0.056285574069971,1.883,-1.5550083157852177
635,90.166937951,2.0493955929770467,-0.056285574069971,1.882,-1.5553888305446948
636,90.186937951,2.049395594799255,-0.067404370862685,1.881,-1.5558605590517498
637,90.206937951,2.049395596552878,-0.0785231662613827,1.88,-1.5563037614052075
638,90.226931425,2.049395596552878,-0.0785231662613827,1.88,-1.5567002703319648
639,90.246931425,2.0493955984216234,-0.0896419623032307,1.879,-1.557332167390537
640,90.266931425,2.049395600308838,-0.1007607596656396,1.879,-1.557797020553202
641,90.286930902,2.049395600243832,-0.1007607597263617,1.878,-1.5583889940811997
642,90.30693338,2.0493956021543145,-0.1118795563981291,1.878,-1.5591885122841755
643,90.32693338,2.0493956021543145,-0.1118795563981291,1.878,-1.5597004181224636
644,90.346931361,2.04939560402306,-0.1229983524399769,1.877,-1.5604865055693813
645,90.366931361,2.04939560402306,-0.1229983524399769,1.877,-1.560916772747176
646,90.386931361,2.0418459971414844,-0.1341171510048058,1.876,-1.5616907630925876
647,90.406933844,2.041845997099747,-0.1341171497444693,1.875,-1.5625656999698
648,90.426933844,2.041845998986961,-0.145235945846045,1.875,-1.563561719648515
649,90.446933844,2.041845998806833,-0.1452359458940337,1.874,-1.564480352699692
650,90.466936329,2.041846000740584,-0.1563547418751594,1.874,-1.5659246511403335
651,90.486936329,2.041846002586061,-0.1674735386076489,1.873,-1.5671052417104896
652,90.506936329,2.041846002586061,-0.1674735386076489,1.873,-1.5688528787396043
653,90.526931316,2.04184600440827,-0.1785923360307799,1.872,-1.5701866965676974
654,90.546931316,2.04184600440827,-0.1785923360307799,1.872,-1.571224604249018
655,90.566933805,2.041846006161893,-0.1897111314294777,1.872,-1.5726337275408568
