Time,X Position,Y Position,Z Position,yaw
47.580043774,-0.25323501628801015,0.010427239873542993,1.661,-0.026569852584448862
47.600043774,-0.25323501628801015,0.010427239873542993,1.662,-0.02695741935332505
47.62804735,-0.2532350165683732,0.010427239972464974,1.662,-0.027550153225401178
47.688053923,-0.2532350165683732,0.010427239972464974,1.662,-0.02850893549835471
47.740047564,-0.2532350165683732,0.010427239972464974,1.662,-0.02901061737384143
47.768047564,-0.2532350165683732,0.010427239972464974,1.662,-0.029004471486904035
47.788047564,-0.2532350165683732,0.010427239972464974,1.662,-0.0289678807597509
47.808045131,-0.2532350165683732,0.010427239972464974,1.662,-0.029075228845448404
47.828045131,-0.2456854079809312,0.010427238291371377,1.662,-0.029261530331720447
47.840045131,-0.2456854079809312,0.010427238291371377,1.662,-0.029261530331720447
47.860044196,-0.2456854079809312,0.010427238291371377,1.662,-0.029428974309582294
47.880044196,-0.2456854079809312,0.010427238291371377,1.662,-0.029669598612160206
47.900044196,-0.23813579934695217,0.010427236730727651,1.662,-0.029843741687791758
47.920038759,-0.23813579934695217,0.010427236730727651,1.662,-0.030123338781162697
47.940038759,-0.23813580181113814,-0.0006915600875940786,1.662,-0.030299644174102663
47.968038759,-0.23813579934695217,0.010427236730727651,1.662,-0.03057655453744756
47.98804532,-0.23813579934695217,0.010427236730727651,1.662,-0.030599734146033977
48.00804532,-0.23058619094321875,0.010427235825967163,1.662,-0.030619003626648825
48.02804532,-0.23058619094321875,0.010427235825967163,1.662,-0.030562187812707056
48.048041379,-0.23058619094321875,0.010427235825967163,1.662,-0.03045500946348501
48.060041379,-0.23058619094321875,0.010427235825967163,1.662,-0.03045500946348501
48.080041379,-0.2305861911317273,0.010427234591097179,1.663,-0.030213192499438424
48.100035936,-0.22303658261287107,0.01042723367360332,1.663,-0.029979595723257545
48.120035936,-0.22303658261287107,0.01042723367360332,1.663,-0.029882007526800602
48.140035936,-0.22303658261287107,0.01042723367360332,1.664,-0.02986398187078994
48.16002749,-0.22303658515044322,-0.0006915637619049342,1.664,-0.029896181083579283
48.18002749,-0.22303658515044322,-0.0006915637619049342,1.664,-0.02992559022569969
48.200031043,-0.2154869765397327,-0.0006915653827732626,1.664,-0.03001056048226308
48.220034594,-0.2154869765397327,-0.0006915653827732626,1.664,-0.03001844699906665
48.240034594,-0.2154869765397327,-0.0006915653827732626,1.664,-0.02993099367784613
48.260034594,-0.2154869765397327,-0.0006915653827732626,1.664,-0.02980206876598537
48.280038143,-0.2154869765397327,-0.0006915653827732626,1.664,-0.029589266436465502
48.300038143,-0.2154869765397327,-0.0006915653827732626,1.664,-0.029242903554273975
48.32803719,-0.20793736804414475,-0.000691567621325273,1.664,-0.028827923559539063
48.400040735,-0.20793736804414475,-0.000691567621325273,1.664,-0.028467193789057335
48.448041278,-0.21548697400216055,0.010427232052734547,1.663,-0.028191371172978385
48.488032819,-0.2154869738369205,0.010427231966546269,1.662,-0.02785124169796689
48.520032819,-0.2154869738369205,0.010427231966546269,1.662,-0.02773931641366386
48.540032819,-0.21548697369494874,0.010427231820133054,1.661,-0.02750073439842935
48.560021358,-0.21548697369494874,0.010427231820133054,1.661,-0.027197378910560722
48.580021358,-0.21548697339131717,0.01042723241185306,1.66,-0.02695647764237498
48.600014395,-0.21548697322607713,0.01042723232566467,1.66,-0.026563912263936004
48.620014395,-0.22303658186005615,0.010427233886308618,1.659,-0.026342197206190666
48.640017931,-0.22303658186005615,0.010427233886308618,1.659,-0.026027585345053703
48.660017931,-0.22303658167154738,0.010427234490761661,1.658,-0.025799114787203915
48.680017931,-0.22303658167154738,0.010427234490761661,1.658,-0.02569667290880481
48.700012464,-0.23058619019040383,0.01042723603867235,1.658,-0.02564781660025239
48.720012464,-0.23058619019040383,0.01042723603867235,1.658,-0.02566438032618073
48.740012464,-0.23058619019040383,0.01042723603867235,1.658,-0.025644837419504102
48.760018996,-0.23058619019040383,0.01042723603867235,1.658,-0.025844773663076838
48.780018996,-0.23058619019040383,0.01042723603867235,1.658,-0.02595243336197752
48.800018996,-0.23813579840562848,0.01042723754788577,1.657,-0.026236219633624887
48.820007527,-0.23813579840562848,0.01042723754788577,1.657,-0.02636133685190158
48.840007527,-0.23813579840562848,0.01042723754788577,1.657,-0.02653564303250868
48.860002055,-0.23813579840562848,0.01042723754788577,1.657,-0.0265935285435638
48.880002055,-0.245685407016339,0.010427239168754543,1.657,-0.026589651526243437
48.900002055,-0.245685407016339,0.010427239168754543,1.657,-0.026437830730323287
48.919995082,-0.245685407016339,0.010427239168754543,1.657,-0.026187144586256032
48.939995082,-0.245685407016339,0.010427239168754543,1.657,-0.026026299972865773
48.959995082,-0.245685407016339,0.010427239168754543,1.657,-0.025594305910048777
48.987991108,-0.25323501553519523,0.01042724008624818,1.657,-0.02497417131912525
49.027981132,-0.25323501553519523,0.01042724008624818,1.657,-0.02413311315398421
49.099974154,-0.2532350153466867,0.010427241321118386,1.656,-0.022923735997263838
49.127974154,-0.2532350150895921,0.0104272411619718,1.655,-0.02246161591144671
49.159968676,-0.2456854067091272,0.01042723893615305,1.655,-0.02215358003158578
49.179968676,-0.24568540642876435,0.010427239467647897,1.654,-0.02200483235012092
49.199966195,-0.24568540642876435,0.010427239467647897,1.654,-0.021842909806601158
49.219966195,-0.24568540642876435,0.010427239467647897,1.654,-0.02182218661651643
49.239966195,-0.2456854062402556,0.010427240072101385,1.653,-0.021852024575504905
49.259979232,-0.23813579762954507,0.010427237820815893,1.653,-0.02187204505934473
