Time,X Position,Y Position,Z Position,yaw
46.607,-0.00020174205124293132,4.78460179596812e-07,0.5250135542769832,-0.0010098399931191622
46.617,-0.00020176283324013777,4.78472990935499e-07,0.5250135542771811,-0.0010098708422049366
46.627,-0.00020178361510925225,4.784858031480529e-07,0.5250135542773791,-0.0010099016917389054
46.637,-0.0002018043968503025,4.784986162473216e-07,0.5250135542775769,-0.0010099325417209355
46.647,-0.0002018251784632885,4.785114302476978e-07,0.5250135542777745,-0.0010099633921507678
46.657,-0.00020184595994832133,4.785242451876978e-07,0.5250135542779722,-0.0010099942430283192
46.667,-0.00020186674130551197,4.785370610015918e-07,0.5250135542781698,-0.0010100250943532352
46.677,-0.0002018875225347494,4.785498776880247e-07,0.5250135542783674,-0.0010100559461255145
46.687,-0.00020190830363625567,4.785626952901747e-07,0.5250135542785648,-0.0010100867983448753
46.697,-0.00020192908461000303,4.785755137854905e-07,0.5250135542787621,-0.001010117651011149
46.707,-0.00020194986545604698,4.785883331638889e-07,0.5250135542789593,-0.0010101485041241057
46.717,-0.00020197064617444305,4.786011534469185e-07,0.5250135542791564,-0.0010101793576836357
46.727,-0.00020199142676527448,4.786139746026496e-07,0.5250135542793535,-0.0010102102116895057
46.737,-0.00020201220722856905,4.786267966530101e-07,0.5250135542795504,-0.0010102410661415409
46.747,-0.00020203298756438226,4.786396196136396e-07,0.5250135542797474,-0.0010102719210395776
46.757,-0.00020205376777276962,4.786524434832913e-07,0.5250135542799443,-0.0010103027763833743
46.767,-0.0002020745478537589,4.78665268264486e-07,0.5250135542801411,-0.0010103336321727239
46.777,-0.0002020953278074611,4.786780939010078e-07,0.5250135542803377,-0.001010364488407532
46.787,-0.00020211610763387622,4.78690920416411e-07,0.5250135542805343,-0.0010103953450875133
46.797,-0.00020213688733303203,4.787037478378006e-07,0.5250135542807307,-0.0010104262022125718
46.807,-0.00020215766690512282,4.787165761387764e-07,0.5250135542809272,-0.00101045705978247
46.817,-0.00020217844635006532,4.78729405351024e-07,0.5250135542811235,-0.0010104879177970547
46.827,-0.00020219922566797055,4.787422354512333e-07,0.5250135542813197,-0.0010105187762560535
46.837,-0.00020222000485881075,4.787550664400817e-07,0.525013554281516,-0.0010105496351594117
46.847,-0.00020224078392275247,4.78767898327273e-07,0.525013554281712,-0.0010105804945068223
46.857,-0.00020226156285979568,4.787807311145689e-07,0.525013554281908,-0.0010106113542981494
46.867,-0.00020228234166999592,4.787935648125946e-07,0.525013554282104,-0.0010106422145332204
46.877,-0.0002023031203534087,4.788063994238981e-07,0.5250135542822998,-0.001010673075211831
46.887,-0.00020232389891011726,4.788192348822615e-07,0.5250135542824955,-0.0010107039363337995
46.897,-0.00020234467734009387,4.7883207123951e-07,0.5250135542826911,-0.0010107347978989677
46.907,-0.0002023654556435328,4.788449084886231e-07,0.5250135542828868,-0.001010765659907048
46.917,-0.00020238623382035081,4.788577466473547e-07,0.5250135542830823,-0.001010796522357994
46.927,-0.00020240701187054788,4.788705856870548e-07,0.5250135542832777,-0.001010827385251553
46.937,-0.00020242778979440157,4.788834256061513e-07,0.5250135542834731,-0.0010108582485875224
46.947,-0.00020244856759180085,4.788962664282798e-07,0.5250135542836684,-0.001010889112365689
46.957,-0.00020246934526285676,4.789091081362556e-07,0.5250135542838635,-0.0010109199765859585
46.967,-0.00020249012280759704,4.789219507552595e-07,0.5250135542840586,-0.0010109508412480905
46.977,-0.00020251090022604945,4.789347942587012e-07,0.5250135542842537,-0.0010109817063519045
46.987,-0.00020253167751832502,4.78947638627526e-07,0.5250135542844486,-0.0010110125718972116
46.997,-0.00020255245468447924,4.789604838907092e-07,0.5250135542846435,-0.0010110434378838315
47.007,-0.00020257323172445663,4.78973330049579e-07,0.5250135542848383,-0.001011074304311589
47.017,-0.0002025940086384792,4.789861770925343e-07,0.5250135542850329,-0.001011105171180274
47.027,-0.00020261478542646372,4.789990250546219e-07,0.5250135542852276,-0.0010111360384897226
47.037,-0.00020263556208849343,4.790118738715217e-07,0.5250135542854221,-0.0010111669062397679
47.047,-0.00020265633862467936,4.790247236124328e-07,0.5250135542856165,-0.0010111977744301677
47.057,-0.00020267711503499375,4.790375742225487e-07,0.5250135542858109,-0.0010112286430607742
47.067,-0.00020269789131954763,4.790504257318206e-07,0.5250135542860052,-0.0010112595121313567
47.077,-0.00020271866747836875,4.790632781337975e-07,0.5250135542861993,-0.001011290381641813
47.087,-0.00020273944351154038,4.79076131414981e-07,0.5250135542863935,-0.0010113212515919271
47.097,-0.00020276021941900702,4.790889855932877e-07,0.5250135542865876,-0.001011352121981503
47.107,-0.0002027809952009907,4.791018406630253e-07,0.5250135542867815,-0.001011382992810356
47.117,-0.0002028017708574359,4.7911469662807e-07,0.5250135542869754,-0.0010114138640782584
47.127,-0.00020282254638845365,4.791275534703427e-07,0.5250135542871692,-0.0010114447357851036
47.137,-0.0002028433217940162,4.791404112048324e-07,0.525013554287363,-0.001011475607930714
47.147,-0.00020286409707420683,4.791532698520849e-07,0.5250135542875566,-0.0010115064805148002
47.157,-0.00020288487222910878,4.791661293656962e-07,0.5250135542877501,-0.0010115373535372933
47.167,-0.00020290564725872207,4.791789897950517e-07,0.5250135542879435,-0.001011568226997951
47.177,-0.0002029264221631577,4.791918510855891e-07,0.5250135542881369,-0.0010115991008965678
47.187,-0.0002029471969424712,4.792047132850673e-07,0.5250135542883303,-0.0010116299752329916
47.197,-0.00020296797159666258,4.792175763435318e-07,0.5250135542885235,-0.0010116608500070632
