Time,X Position,Y Position,Z Position,yaw
510.587,0.029611161911997322,0.009878076492946678,0.5250135539589817,-0.010123043020471963
510.597,0.02961114121396899,0.009878076722121749,0.5250135539594383,-0.010123088569111505
510.607,0.02961112051602384,0.009878076951300132,0.5250135539598945,-0.010123134120161078
510.617,0.029611099818161665,0.009878077180481813,0.5250135539603504,-0.010123179673619701
510.627,0.029611079120382605,0.009878077409666789,0.5250135539608063,-0.010123225229486298
510.637,0.029611058422686423,0.009878077638855096,0.5250135539612619,-0.010123270787759838
510.647,0.029611037725073175,0.00987807786804669,0.5250135539617173,-0.010123316348439349
510.657,0.029611017027542888,0.009878078097241616,0.5250135539621726,-0.010123361911523854
510.667,0.02961099633009545,0.009878078326439822,0.5250135539626277,-0.01012340747701225
510.677,0.02961097563273088,0.009878078555641358,0.5250135539630826,-0.010123453044903561
510.687,0.02961095493544906,0.009878078784846188,0.5250135539635372,-0.010123498615196715
510.697,0.029610934238250078,0.009878079014054334,0.5250135539639917,-0.010123544187890741
510.707,0.029610913541133682,0.009878079243265815,0.525013553964446,-0.010123589762984627
510.717,0.02961089284410018,0.009878079472480561,0.5250135539649002,-0.010123635340477357
510.727,0.02961087214714922,0.009878079701698607,0.5250135539653541,-0.010123680920367889
510.737,0.02961085145028093,0.00987807993091995,0.5250135539658078,-0.010123726502655264
510.747,0.029610830753495215,0.00987808016014459,0.5250135539662614,-0.010123772087338457
510.757,0.0296108100567921,0.009878080389372539,0.5250135539667147,-0.010123817674416445
510.767,0.029610789360171433,0.009878080618603765,0.5250135539671679,-0.010123863263888184
510.777,0.029610768663633283,0.0098780808478383,0.5250135539676208,-0.010123908855752699
510.787,0.02961074796717761,0.009878081077076134,0.5250135539680737,-0.010123954450008969
510.797,0.029610727270804355,0.009878081306317232,0.5250135539685261,-0.010124000046655925
510.807,0.029610706574513493,0.00987808153556163,0.5250135539689786,-0.010124045645692636
510.817,0.029610685878304926,0.009878081764809329,0.5250135539694307,-0.010124091247118126
510.827,0.029610665182178725,0.009878081994060362,0.5250135539698828,-0.010124136850931241
510.837,0.029610644486134763,0.009878082223314629,0.5250135539703347,-0.010124182457131087
510.847,0.029610623790173082,0.0098780824525722,0.5250135539707863,-0.010124228065716617
510.857,0.02961060309429356,0.009878082681833076,0.5250135539712377,-0.010124273676686781
510.867,0.029610582398496288,0.009878082911097229,0.525013553971689,-0.010124319290040713
510.877,0.029610561702781132,0.00987808314036468,0.5250135539721401,-0.010124364905777233
510.887,0.029610541007148036,0.009878083369635422,0.525013553972591,-0.010124410523895396
510.897,0.02961052031159704,0.009878083598909428,0.5250135539730416,-0.01012445614439424
510.907,0.02961049961612805,0.00987808382818672,0.5250135539734921,-0.010124501767272642
510.917,0.029610478920741062,0.009878084057467283,0.5250135539739424,-0.010124547392529767
510.927,0.029610458225436023,0.009878084286751129,0.5250135539743926,-0.010124593020164439
510.937,0.029610437530212988,0.00987808451603825,0.5250135539748426,-0.010124638650175733
510.947,0.029610416835071804,0.009878084745328666,0.5250135539752923,-0.010124684282562624
510.957,0.029610396140012513,0.00987808497462235,0.5250135539757419,-0.010124729917324162
510.967,0.02961037544503503,0.009878085203919317,0.5250135539761912,-0.010124775554459318
510.977,0.02961035475013933,0.009878085433219556,0.5250135539766404,-0.010124821193967104
510.987,0.02961033405532537,0.009878085662523059,0.5250135539770894,-0.010124866835846489
510.997,0.02961031336059318,0.009878085891829865,0.5250135539775381,-0.01012491248009637
511.007,0.029610292665942686,0.00987808612113994,0.5250135539779868,-0.01012495812671586
511.017,0.02961027197137374,0.009878086350453294,0.5250135539784353,-0.010125003775704
511.027,0.029610251276886573,0.009878086579769928,0.5250135539788834,-0.010125049427059708
511.037,0.029610230582480884,0.009878086809089824,0.5250135539793315,-0.010125095080782019
511.047,0.029610209888156755,0.009878087038413006,0.5250135539797793,-0.010125140736869922
511.057,0.029610189193914213,0.009878087267739455,0.525013553980227,-0.010125186395322342
511.067,0.029610168499753106,0.00987808749706915,0.5250135539806745,-0.01012523205613841
511.077,0.029610147805673392,0.009878087726402087,0.5250135539811218,-0.01012527771931698
511.087,0.029610127111675155,0.009878087955738324,0.5250135539815689,-0.010125323384857192
511.097,0.0296594027119869,0.009877597006640015,0.5250135889924119,-0.010125368616408868
511.107,0.029818686656590696,0.009875984447320872,0.5250135911932081,-0.010125409207031543
511.117,0.030087969885567917,0.009873258759593516,0.5250135914288987,-0.010125450452760544
511.127,0.030467247982914974,0.009869419809763143,0.5250135914590616,-0.010125492316686382
511.137,0.030956520485966255,0.009864467524582123,0.5250135914693435,-0.010125534849953717
511.147,0.03155578735025935,0.00985840188812339,0.5250135914795497,-0.010125578173812154
511.157,0.032265048574772706,0.0098512228921449,0.5250135914918604,-0.010125622422394271
511.167,0.03308430416288437,0.009842930529448417,0.5250135915066168,-0.010125667737439394
511.177,0.03401355411853195,0.00983352479304512,0.5250135915239931,-0.010125714268961456
511.187,0.035012484151366915,0.0098234059054285,0.5250135570853646,-0.010125759363701338
511.197,0.03607269525534333,0.009812682722622736,0.5250135899218189,-0.010125813179489488
511.207,0.03724292921511056,0.009800837437321417,0.525013591416917,-0.010125863762079683
511.217,0.038523160867312736,0.00978787888661164,0.5250135915999679,-0.010125916296103111
511.227,0.039913387256355445,0.009773806976107219,0.5250135916476371,-0.010125970876899733
511.237,0.04141360807508902,0.009758621654824499,0.525013591684368,-0.010126027668800889
511.247,0.04302382329739721,0.00974232290875631,0.525013591723656,-0.010126086893799019
